image_name,object_class,vehicle_lat,vehicle_lon,vehicle_heading_deg,target_range_m,target_azimuth_deg,target_lat,target_lon,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,split
04876.xml,plane,18.915495,72.837548,90.0,15.95,7.12,18.915478,72.837698,542,866,644,970,UATD Training
04877.xml,plane,18.915495,72.837586,90.0,15.74,7.12,18.915478,72.837734,540,861,646,947,UATD Training
04878.xml,cube,18.915495,72.837624,90.0,15.74,-11.43,18.915524,72.83777,350,863,414,944,UATD Training
04879.xml,plane,18.915495,72.837662,90.0,14.75,7.47,18.915478,72.837801,546,795,648,884,UATD Training
04880.xml,plane,18.915495,72.8377,90.0,8.87,-5.1,18.915503,72.837784,414,414,494,490,UATD Training
04881.xml,cube,18.915495,72.837738,90.0,16.16,-11.07,18.915523,72.837888,354,888,418,975,UATD Training
04882.xml,cube,18.915495,72.837776,90.0,17.71,-9.4,18.915522,72.837941,374,990,436,1076,UATD Training
04883.xml,cube,18.915495,72.837814,90.0,18.36,-8.17,18.915519,72.837986,384,1033,454,1119,UATD Training
04884.xml,cube,18.915495,72.837852,90.0,18.73,-7.56,18.915518,72.838028,388,1063,464,1137,UATD Training
04885.xml,cube,18.915495,72.83789,90.0,19.37,-6.94,18.915517,72.838072,394,1107,472,1178,UATD Training
04886.xml,plane,18.915495,72.837927,90.0,16.64,5.71,18.91548,72.838085,524,916,630,1010,UATD Training
04887.xml,plane,18.915495,72.837965,90.0,18.82,1.05,18.915492,72.838144,460,1056,588,1157,UATD Training
04888.xml,plane,18.915495,72.838003,90.0,19.0,0.88,18.915493,72.838184,460,1061,584,1175,UATD Training
04889.xml,plane,18.915495,72.838041,90.0,19.39,0.44,18.915494,72.838225,460,1086,574,1201,UATD Training
04890.xml,plane,18.915495,72.838079,90.0,19.71,0.0,18.915495,72.838267,452,1112,572,1218,UATD Training
04891.xml,plane,18.915495,72.838117,90.0,20.06,0.09,18.915495,72.838308,454,1132,572,1244,UATD Training
04892.xml,plane,18.915495,72.838155,90.0,20.37,0.09,18.915495,72.838349,458,1157,568,1259,UATD Training
04893.xml,plane,18.915495,72.838193,90.0,20.74,0.88,18.915493,72.83839,464,1183,580,1282,UATD Training
04894.xml,plane,18.915495,72.838231,90.0,21.32,2.2,18.915488,72.838433,486,1221,588,1320,UATD Training
04895.xml,plane,18.915495,72.838269,90.0,17.02,5.89,18.91548,72.83843,522,945,636,1031,UATD Training
04896.xml,plane,18.915495,72.838307,90.0,17.13,5.62,18.91548,72.838469,516,950,636,1041,UATD Training
04897.xml,plane,18.915495,72.838345,90.0,17.45,4.31,18.915484,72.83851,502,969,620,1063,UATD Training
04898.xml,plane,18.915495,72.838383,90.0,17.63,3.78,18.915485,72.83855,498,980,612,1076,UATD Training
04899.xml,plane,18.915495,72.838421,90.0,17.82,3.34,18.915486,72.83859,490,995,610,1086,UATD Training
04900.xml,plane,18.915495,72.838459,90.0,18.23,1.41,18.915491,72.838632,472,1013,584,1122,UATD Training
04901.xml,rov,18.915495,72.838497,90.0,2.34,-10.63,18.915499,72.838519,370,0,412,46,UATD Training
04902.xml,rov,18.915495,72.838535,90.0,2.73,-8.53,18.915499,72.838561,394,5,436,93,UATD Training
04903.xml,rov,18.915495,72.838573,90.0,6.86,2.29,18.915493,72.838638,508,277,568,375,UATD Training
04904.xml,rov,18.915495,72.838611,90.0,19.77,23.64,18.915424,72.838783,742,863,820,923,UATD Training
04905.xml,rov,18.915495,72.838649,90.0,19.82,24.17,18.915422,72.838821,750,865,824,927,UATD Training
04906.xml,rov,18.915495,72.838687,90.0,20.04,23.91,18.915422,72.838861,750,877,818,937,UATD Training
04907.xml,rov,18.915495,72.838725,90.0,20.21,25.14,18.915418,72.838899,758,886,838,945,UATD Training
04908.xml,rov,18.915495,72.838763,90.0,20.19,24.43,18.91542,72.838937,756,892,824,937,UATD Training
04909.xml,rov,18.915495,72.838801,90.0,20.19,23.99,18.915421,72.838976,750,892,820,937,UATD Training
04910.xml,rov,18.915495,72.838839,90.0,20.21,23.99,18.915421,72.839014,752,890,818,941,UATD Training
04911.xml,rov,18.915495,72.838877,90.0,20.21,23.38,18.915423,72.839053,744,892,812,939,UATD Training
04912.xml,rov,18.915495,72.838915,90.0,7.09,2.72,18.915492,72.838982,516,292,570,391,UATD Training
04913.xml,rov,18.915495,72.838953,90.0,20.27,21.71,18.915428,72.839131,726,892,792,945,UATD Training
04914.xml,rov,18.915495,72.838991,90.0,20.31,21.62,18.915428,72.83917,718,896,798,945,UATD Training
04915.xml,rov,18.915495,72.839029,90.0,20.29,21.36,18.915429,72.839208,720,894,790,945,UATD Training
04916.xml,rov,18.915495,72.839067,90.0,20.32,21.36,18.915428,72.839246,718,892,792,950,UATD Training
04917.xml,rov,18.915495,72.839105,90.0,20.37,20.57,18.915431,72.839286,712,898,780,949,UATD Training
04918.xml,rov,18.915495,72.839143,90.0,20.35,20.57,18.915431,72.839323,712,898,780,947,UATD Training
04919.xml,rov,18.915495,72.839181,90.0,20.33,19.78,18.915433,72.839362,702,896,772,947,UATD Training
04920.xml,rov,18.915495,72.839218,90.0,20.31,19.51,18.915434,72.8394,692,898,776,943,UATD Training
04921.xml,rov,18.915495,72.839256,90.0,20.31,18.19,18.915438,72.83944,684,892,754,949,UATD Training
04922.xml,rov,18.915495,72.839294,90.0,7.36,2.72,18.915492,72.839364,516,313,570,406,UATD Training
04923.xml,rov,18.915495,72.839332,90.0,20.31,17.75,18.915439,72.839516,678,894,750,947,UATD Training
04924.xml,rov,18.915495,72.83937,90.0,20.33,17.93,18.915439,72.839554,684,898,748,945,UATD Training
04925.xml,rov,18.915495,72.839408,90.0,20.21,17.67,18.91544,72.839591,678,888,748,943,UATD Training
04926.xml,rov,18.915495,72.839446,90.0,20.25,17.14,18.915441,72.83963,674,892,740,943,UATD Training
04927.xml,rov,18.915495,72.839484,90.0,20.19,17.05,18.915442,72.839668,672,886,740,943,UATD Training
04928.xml,rov,18.915495,72.839522,90.0,20.0,14.77,18.915449,72.839706,642,879,718,931,UATD Training
04929.xml,rov,18.915495,72.83956,90.0,19.98,14.77,18.915449,72.839744,646,877,714,931,UATD Training
04930.xml,rov,18.915495,72.839598,90.0,19.9,14.85,18.915449,72.839781,646,877,716,923,UATD Training
04931.xml,rov,18.915495,72.839636,90.0,7.59,2.81,18.915492,72.839708,516,326,572,424,UATD Training
04932.xml,rov,18.915495,72.839674,90.0,19.81,14.94,18.915449,72.839856,648,871,716,919,UATD Training
04933.xml,rov,18.915495,72.839712,90.0,19.73,14.77,18.91545,72.839893,644,865,716,917,UATD Training
04934.xml,rov,18.915495,72.83975,90.0,19.68,14.15,18.915452,72.839931,636,861,710,916,UATD Training
04935.xml,rov,18.915495,72.839788,90.0,19.62,13.71,18.915453,72.839969,630,852,706,919,UATD Training
04936.xml,rov,18.915495,72.839826,90.0,19.56,13.01,18.915456,72.840007,626,855,694,910,UATD Training
04937.xml,rov,18.915495,72.839864,90.0,19.49,12.92,18.915456,72.840044,628,846,690,912,UATD Training
04938.xml,rov,18.915495,72.839902,90.0,19.41,11.87,18.915459,72.840082,614,848,680,902,UATD Training
04939.xml,rov,18.915495,72.83994,90.0,19.37,12.39,18.915458,72.840119,622,846,684,900,UATD Training
04940.xml,rov,18.915495,72.839978,90.0,19.33,9.84,18.915465,72.840159,594,846,654,896,UATD Training
04941.xml,rov,18.915495,72.840016,90.0,7.75,2.99,18.915492,72.840089,522,339,570,432,UATD Training
04942.xml,rov,18.915495,72.840054,90.0,19.52,8.0,18.915471,72.840237,570,853,636,908,UATD Training
04943.xml,rov,18.915495,72.840092,90.0,19.64,6.77,18.915474,72.840277,560,865,618,908,UATD Training
04944.xml,rov,18.915495,72.84013,90.0,19.82,6.15,18.915476,72.840317,552,871,612,921,UATD Training
04945.xml,rov,18.915495,72.840168,90.0,19.92,5.54,18.915478,72.840356,538,873,612,929,UATD Training
04946.xml,rov,18.915495,72.840206,90.0,20.14,4.92,18.91548,72.840396,538,885,598,939,UATD Training
04947.xml,rov,18.915495,72.840244,90.0,20.23,3.87,18.915483,72.840435,520,886,592,947,UATD Training
04948.xml,rov,18.915495,72.840282,90.0,20.64,2.02,18.915489,72.840477,508,906,562,968,UATD Training
04949.xml,rov,18.915495,72.84032,90.0,20.74,0.79,18.915493,72.840516,492,914,550,970,UATD Training
04950.xml,rov,18.915495,72.840358,90.0,20.78,0.09,18.915495,72.840555,480,916,546,972,UATD Training
04951.xml,rov,18.915495,72.840396,90.0,20.95,-0.62,18.915497,72.840594,474,929,536,976,UATD Training
04952.xml,rov,18.915495,72.840434,90.0,21.01,-0.79,18.915498,72.840633,472,929,534,982,UATD Training
04953.xml,rov,18.915495,72.840472,90.0,21.16,-1.67,18.915501,72.840672,462,937,524,989,UATD Training
04954.xml,rov,18.915495,72.840509,90.0,21.2,-2.2,18.915503,72.840711,456,935,518,995,UATD Training
04955.xml,rov,18.915495,72.840547,90.0,21.2,-3.25,18.915506,72.840748,442,937,508,993,UATD Training
04956.xml,rov,18.915495,72.840585,90.0,21.26,-4.48,18.91551,72.840787,426,941,496,995,UATD Training
04957.xml,rov,18.915495,72.840623,90.0,21.32,-5.19,18.915513,72.840825,416,943,490,999,UATD Training
04958.xml,rov,18.915495,72.840661,90.0,21.32,-5.89,18.915515,72.840863,408,943,482,999,UATD Training
04959.xml,rov,18.915495,72.840699,90.0,21.45,-6.77,18.915518,72.840901,400,954,470,1001,UATD Training
04960.xml,rov,18.915495,72.840737,90.0,7.99,3.43,18.915491,72.840813,520,354,582,450,UATD Training
04961.xml,rov,18.915495,72.840775,90.0,21.51,-8.0,18.915522,72.840977,386,952,456,1009,UATD Training
04962.xml,rov,18.915495,72.840813,90.0,21.53,-9.05,18.915526,72.841015,374,954,444,1009,UATD Training
04963.xml,rov,18.915495,72.840851,90.0,21.45,-9.76,18.915528,72.841052,366,950,436,1005,UATD Training
04964.xml,rov,18.915495,72.840889,90.0,21.46,-10.11,18.915529,72.84109,360,949,434,1007,UATD Training
04965.xml,rov,18.915495,72.840927,90.0,21.41,-10.81,18.915532,72.841127,352,950,426,1001,UATD Training
04966.xml,rov,18.915495,72.840965,90.0,21.44,-10.9,18.915532,72.841165,354,947,422,1007,UATD Training
04967.xml,rov,18.915495,72.841003,90.0,21.42,-11.78,18.915535,72.841202,342,949,414,1003,UATD Training
04968.xml,rov,18.915495,72.841041,90.0,21.32,-12.66,18.915537,72.841239,334,943,402,999,UATD Training
04969.xml,rov,18.915495,72.841079,90.0,21.3,-13.62,18.915541,72.841276,320,947,394,993,UATD Training
04970.xml,rov,18.915495,72.841117,90.0,21.22,-15.21,18.915546,72.841311,304,939,374,993,UATD Training
04971.xml,rov,18.915495,72.841155,90.0,21.0,-18.11,18.915554,72.841344,270,927,342,983,UATD Training
04972.xml,rov,18.915495,72.841193,90.0,20.95,-17.58,18.915552,72.841383,274,925,350,980,UATD Training
04973.xml,rov,18.915495,72.841231,90.0,20.83,-18.37,18.915555,72.841419,268,917,338,976,UATD Training
04974.xml,rov,18.915495,72.841269,90.0,20.76,-19.42,18.915558,72.841455,260,914,322,972,UATD Training
04975.xml,rov,18.915495,72.841307,90.0,20.64,-20.92,18.915562,72.84149,240,908,308,966,UATD Training
04976.xml,rov,18.915495,72.841345,90.0,20.58,-22.15,18.915565,72.841526,226,908,294,960,UATD Training
04977.xml,rov,18.915495,72.841383,90.0,20.23,-23.47,18.915568,72.841559,212,881,278,952,UATD Training
04978.xml,rov,18.915495,72.841421,90.0,20.25,-25.31,18.915574,72.841595,196,888,252,947,UATD Training
04979.xml,rov,18.915495,72.841459,90.0,20.04,-27.07,18.915578,72.841628,174,883,234,931,UATD Training
04980.xml,rov,18.915495,72.841497,90.0,8.09,2.55,18.915492,72.841573,506,357,576,460,UATD Training
04981.xml,rov,18.915495,72.841535,90.0,19.73,-28.56,18.91558,72.841699,162,863,212,919,UATD Training
04982.xml,rov,18.915495,72.841573,90.0,19.49,-30.23,18.915584,72.841732,138,852,198,906,UATD Training
04983.xml,rov,18.915495,72.841611,90.0,18.98,-34.45,18.915592,72.841759,90,822,150,885,UATD Training
04984.xml,rov,18.915495,72.841649,90.0,18.69,-36.39,18.915595,72.841791,70,811,126,867,UATD Training
04985.xml,rov,18.915495,72.841687,90.0,18.28,-38.94,18.915599,72.841822,44,791,94,846,UATD Training
04986.xml,rov,18.915495,72.841725,90.0,18.05,-40.78,18.915602,72.841854,20,784,76,830,UATD Training
04987.xml,rov,18.915495,72.841763,90.0,17.81,-42.45,18.915604,72.841887,2,770,56,819,UATD Training
04988.xml,rov,18.915495,72.8418,90.0,17.63,-43.42,18.915605,72.841922,0,760,36,811,UATD Training
04989.xml,rov,18.915495,72.841838,90.0,17.43,-43.59,18.915604,72.841958,0,754,32,797,UATD Training
04990.xml,rov,18.915495,72.841876,90.0,8.17,2.81,18.915492,72.841954,516,367,572,460,UATD Training
04991.xml,rov,18.915495,72.841914,90.0,17.34,-43.77,18.915604,72.842033,0,747,28,795,UATD Training
04992.xml,rov,18.915495,72.841952,90.0,20.21,-43.86,18.915622,72.842091,0,896,26,935,UATD Training
04993.xml,rov,18.915495,72.84199,90.0,20.47,-43.68,18.915623,72.842131,0,908,30,949,UATD Training
04994.xml,rov,18.915495,72.842028,90.0,20.83,-42.89,18.915623,72.842173,0,929,48,964,UATD Training
04995.xml,rov,18.915495,72.842066,90.0,21.22,-43.15,18.915626,72.842213,0,943,42,989,UATD Training
04996.xml,rov,18.915495,72.842104,90.0,21.39,-41.92,18.915624,72.842255,6,950,64,999,UATD Training
04997.xml,rov,18.915495,72.842142,90.0,21.63,-41.92,18.915626,72.842295,6,958,64,1015,UATD Training
04998.xml,rov,18.915495,72.84218,90.0,21.89,-40.61,18.915624,72.842338,24,976,76,1024,UATD Training
04999.xml,rov,18.915495,72.842218,90.0,22.22,-41.4,18.915628,72.842376,10,993,72,1040,UATD Training
05000.xml,rov,18.915495,72.842256,90.0,3.3,-7.12,18.915499,72.842287,408,41,454,134,UATD Training
05001.xml,rov,18.915224,72.827106,270.0,8.27,2.72,18.915228,72.827028,512,367,574,473,UATD Training
05002.xml,rov,18.915224,72.827144,270.0,22.33,-41.04,18.915092,72.826984,16,995,74,1049,UATD Training
05003.xml,rov,18.915224,72.827182,270.0,22.45,-40.25,18.915093,72.827019,20,1003,88,1053,UATD Training
05004.xml,rov,18.915224,72.82722,270.0,22.69,-40.08,18.915092,72.827055,18,1013,94,1067,UATD Training
05005.xml,rov,18.915224,72.827258,270.0,22.82,-40.34,18.915091,72.827093,18,1020,88,1073,UATD Training
05006.xml,rov,18.915224,72.827296,270.0,22.98,-40.78,18.915089,72.827131,18,1030,78,1079,UATD Training
05007.xml,rov,18.915224,72.827334,270.0,23.09,-40.52,18.915089,72.827167,18,1032,84,1088,UATD Training
05008.xml,rov,18.915224,72.827372,270.0,23.27,-39.02,18.915092,72.8272,36,1044,100,1094,UATD Training
05009.xml,rov,18.915224,72.82741,270.0,23.35,-39.55,18.91509,72.827239,28,1048,96,1098,UATD Training
05010.xml,rov,18.915224,72.827448,270.0,23.27,-39.81,18.91509,72.827278,24,1040,94,1098,UATD Training
05011.xml,rov,18.915224,72.827486,270.0,8.46,2.99,18.915228,72.827405,514,383,578,483,UATD Training
05012.xml,rov,18.915224,72.827524,270.0,23.21,-40.08,18.915089,72.827355,24,1040,88,1092,UATD Training
05013.xml,rov,18.915224,72.827562,270.0,23.05,-39.9,18.915091,72.827394,24,1032,92,1084,UATD Training
05014.xml,rov,18.915224,72.8276,270.0,22.9,-39.99,18.915091,72.827433,28,1024,86,1077,UATD Training
05015.xml,rov,18.915224,72.827638,270.0,22.68,-40.34,18.915092,72.827473,26,1018,80,1061,UATD Training
05016.xml,rov,18.915224,72.827675,270.0,22.16,-41.04,18.915093,72.827517,18,991,72,1036,UATD Training
05017.xml,rov,18.915224,72.827713,270.0,21.85,-40.96,18.915095,72.827557,18,978,74,1018,UATD Training
05018.xml,rov,18.915224,72.827751,270.0,21.54,-40.78,18.915097,72.827597,22,959,74,1007,UATD Training
05019.xml,rov,18.915224,72.827789,270.0,21.2,-41.22,18.915098,72.827638,14,938,72,994,UATD Training
05020.xml,rov,18.915224,72.827827,270.0,20.88,-41.4,18.9151,72.827679,12,928,70,971,UATD Training
05021.xml,rov,18.915224,72.827865,270.0,8.61,3.78,18.915229,72.827784,522,395,588,491,UATD Training
05022.xml,rov,18.915224,72.827903,270.0,20.5,-42.71,18.915099,72.82776,0,908,52,953,UATD Training
05023.xml,rov,18.915224,72.827941,270.0,20.18,-43.86,18.915098,72.827803,0,897,26,932,UATD Training
05024.xml,rov,18.915224,72.827979,270.0,19.74,-44.12,18.9151,72.827845,0,877,20,908,UATD Training
05025.xml,rov,18.915224,72.828017,270.0,2.38,17.23,18.915231,72.827996,690,0,726,38,UATD Training
05026.xml,rov,18.915224,72.828055,270.0,2.63,17.31,18.915231,72.828031,684,5,734,58,UATD Training
05027.xml,rov,18.915224,72.828093,270.0,2.99,17.23,18.915232,72.828066,686,23,730,77,UATD Training
05028.xml,rov,18.915224,72.828131,270.0,3.37,17.84,18.915234,72.828101,692,38,738,100,UATD Training
05029.xml,rov,18.915224,72.828169,270.0,3.49,18.02,18.915234,72.828138,696,46,738,104,UATD Training
05030.xml,rov,18.915224,72.828207,270.0,3.85,18.02,18.915235,72.828172,692,64,742,122,UATD Training
05031.xml,rov,18.915224,72.828245,270.0,4.06,18.11,18.915236,72.828208,694,77,742,130,UATD Training
05032.xml,rov,18.915224,72.828283,270.0,8.88,4.13,18.91523,72.828199,526,419,592,504,UATD Training
05033.xml,rov,18.915224,72.828321,270.0,4.19,18.54,18.915236,72.828283,698,81,748,139,UATD Training
05034.xml,rov,18.915224,72.828359,270.0,4.39,18.98,18.915237,72.82832,704,95,752,145,UATD Training
05035.xml,rov,18.915224,72.828397,270.0,4.5,19.25,18.915238,72.828357,710,98,752,153,UATD Training
05036.xml,rov,18.915224,72.828435,270.0,4.66,19.78,18.915239,72.828393,714,106,760,161,UATD Training
05037.xml,rov,18.915224,72.828473,270.0,4.77,19.86,18.915239,72.82843,714,110,762,168,UATD Training
05038.xml,rov,18.915224,72.828511,270.0,5.1,19.34,18.91524,72.828465,710,128,754,184,UATD Training
05039.xml,rov,18.915224,72.828549,270.0,5.29,18.63,18.91524,72.828501,696,137,752,194,UATD Training
05040.xml,rov,18.915224,72.828587,270.0,5.44,17.49,18.915239,72.828537,688,145,734,201,UATD Training
05041.xml,rov,18.915224,72.828625,270.0,5.7,16.26,18.915239,72.828573,674,159,720,213,UATD Training
05042.xml,rov,18.915224,72.828663,270.0,5.89,15.29,18.915238,72.828609,656,168,716,223,UATD Training
05043.xml,rov,18.915224,72.828701,270.0,8.96,4.48,18.915231,72.828616,532,424,594,510,UATD Training
05044.xml,rov,18.915224,72.828739,270.0,6.16,14.68,18.915238,72.828682,650,180,708,238,UATD Training
05045.xml,rov,18.915224,72.828777,270.0,6.26,14.33,18.915238,72.828719,646,186,704,242,UATD Training
05046.xml,rov,18.915224,72.828815,270.0,6.44,13.62,18.915238,72.828755,646,194,688,252,UATD Training
05047.xml,rov,18.915224,72.828853,270.0,6.48,12.92,18.915237,72.828793,630,194,688,256,UATD Training
05048.xml,rov,18.915224,72.828891,270.0,6.67,11.95,18.915237,72.828829,620,207,676,262,UATD Training
05049.xml,rov,18.915224,72.828928,270.0,6.83,10.99,18.915236,72.828865,610,217,664,269,UATD Training
05050.xml,rov,18.915224,72.828966,270.0,7.03,11.25,18.915237,72.828901,612,229,668,277,UATD Training
05051.xml,rov,18.915224,72.829004,270.0,7.32,11.34,18.915237,72.828936,610,240,672,295,UATD Training
05052.xml,rov,18.915224,72.829042,270.0,7.65,11.07,18.915238,72.828971,612,258,664,310,UATD Training
05053.xml,rov,18.915224,72.82908,270.0,7.86,11.07,18.915238,72.829007,616,267,660,322,UATD Training
05054.xml,rov,18.915224,72.829118,270.0,9.08,5.71,18.915232,72.829033,550,432,604,517,UATD Training
05055.xml,rov,18.915224,72.829156,270.0,8.21,10.63,18.915238,72.82908,606,281,660,343,UATD Training
05056.xml,rov,18.915224,72.829194,270.0,8.52,10.55,18.915238,72.829115,606,302,658,353,UATD Training
05057.xml,rov,18.915224,72.829232,270.0,9.07,11.25,18.91524,72.829148,612,327,668,384,UATD Training
05058.xml,rov,18.915224,72.82927,270.0,9.4,11.16,18.915241,72.829183,610,347,668,397,UATD Training
05059.xml,rov,18.915224,72.829308,270.0,9.81,11.25,18.915242,72.829217,614,366,666,419,UATD Training
05060.xml,rov,18.915224,72.829346,270.0,10.18,12.66,18.915244,72.829252,628,384,684,438,UATD Training
05061.xml,rov,18.915224,72.829384,270.0,10.46,12.66,18.915245,72.829287,630,397,682,454,UATD Training
05062.xml,rov,18.915224,72.829422,270.0,10.71,12.48,18.915245,72.829323,630,409,678,467,UATD Training
05063.xml,rov,18.915224,72.82946,270.0,10.95,12.04,18.915245,72.829358,624,419,674,481,UATD Training
05064.xml,rov,18.915224,72.829498,270.0,11.14,12.83,18.915247,72.829395,636,434,680,485,UATD Training
05065.xml,rov,18.915224,72.829536,270.0,9.23,4.83,18.915231,72.829449,534,440,600,530,UATD Training
05066.xml,rov,18.915224,72.829574,270.0,11.33,12.74,18.915247,72.829469,628,442,686,496,UATD Training
05067.xml,rov,18.915224,72.829612,270.0,11.47,13.27,18.915248,72.829506,636,448,690,504,UATD Training
05068.xml,rov,18.915224,72.82965,270.0,12.2,14.94,18.915253,72.829538,654,501,710,559,UATD Training
05069.xml,rov,18.915224,72.829688,270.0,12.94,14.5,18.915254,72.829569,656,559,698,615,UATD Training
